"","Total_strokeNo","Total_strokeRate","Descent_strokeNo","Descent_strokeRate","Ascent_strokeNo","Ascent_strokeRate","Total_strokeIntensity","Total_strokeIntensityPerStroke","Descent_strokeIntensity","Descent_strokeIntensityPerStroke","Ascent_strokeIntensity","Ascent_strokeIntensityPerStroke","Total_pitch","Descent_pitch","Ascent_pitch","Total_speed","Descent_speed","Ascent_speed","Total_glide","Descent_glide","Ascent_glide","Total_ODBA","Descent_ODBA","Ascent_ODBA","Bottom_ODBA","DiveNo","Duration","MaxD","Vair","VairRaw","minMSE_w","initial_depth","glide_duration","avg_pitch","avg_speed","r_sq","p","...38","initial_v","min_v","d_min_v","LMintercept_d","LMgradient_d","LMintercept_d_E","LMgradient_d_E","LMintercept_calc","LMgradient_calc","LMintercept_calc_E","LMgradient_calc_E","LMgradient_d_rsq","LMgradient_calc_rsq","total_stroke","Day","Individual","body_density"
"49",946,0.557126031,33,0.214285714,697,1.419551935,93.71551482,0.099065026,1.979539344,0.059986041,81.53384166,0.116978252,7.267675168,-44.80043212,65.76023084,1.94133113,2.592919872,1.726680868,967.2,126.88,0,162.5410996,25.29264255,70.5002502,66.74820685,52,1699,818.5177612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209980244,-0.004675354,0.016260973,0.001598108,0.069693104,0.182074603,0.029982084,0.056625456,0.740459101,0.775094295,0.370706114,2,1,1042.316
"50",1071,1.029807692,31,0.197452229,392,1.543307087,68.09628741,0.063581968,1.256385649,0.040528569,30.40904235,0.077574088,4.445892169,-49.40978074,37.50423547,2.237848992,2.678220072,1.938512475,255.16,130.6,0.16,82.36459983,25.65591164,16.07983002,40.62885817,53,1041,379.3244629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183089889,-0.002788267,0.017475628,0.001790928,0.107466553,0.093834761,0.038125466,0.071375784,0.547908776,0.463566256,0.314841481,2,1,1042.316
"51",941,1.003198294,21,0.194444444,186,1.576271186,45.70870374,0.048574605,0.852838367,0.040611351,12.95094995,0.069628763,8.106867284,-37.47733112,40.16303533,2.21800359,2.738247277,1.975789526,209.68,88.88,0,94.55694222,32.34463915,11.60942753,50.60287554,54,939,187.089035,25.17985612,0.0105,0.022826497,19.896852,15,-54.10244073,2.521381887,0.711039156,7.85e-05,NA,2.6011157,2.4741242,19.896852,0.094967524,0.003202481,0.011666233,0.001096338,0.18737451,-0.118408454,0.025611958,0.050544025,0.895097434,0.845872803,0.222174882,2,1,1042.316
"52",895,1.037079954,48,0.366412214,226,1.591549296,44.89632403,0.050163491,1.461113069,0.030439856,14.93389439,0.066079179,4.30019536,-26.51542697,35.03353175,2.172489775,2.841004705,1.90049531,232.08,86.4,1.4,51.15559458,14.29154911,4.147054784,32.71699069,55,864,232.0580139,0,0,0.069558382,12.033265,19,-52.29880679,2.671088184,0.898382371,7.25e-10,NA,2.2850537,2.2850537,12.033265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"53",836,0.834331337,13,0.240740741,126,1.465116279,36.43347121,0.043580707,0.879145721,0.067626594,7.188003324,0.057047645,4.123058692,-35.89090461,39.34097089,1.824853255,2.630626751,1.715505618,328.12,42.28,0,94.21493648,1.178257497,24.41580777,68.62087121,56,1003,119.8702393,0,0,0.107733894,11.736502,19,-48.26200684,2.723491974,0.683387865,1.28e-05,NA,2.3723598,2.3723598,11.736502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"54",758,0.80982906,2,0.022222222,131,1.679487179,32.8713212,0.043365859,0.021279788,0.010639894,7.31293498,0.055823931,2.247082784,-22.83243099,34.09911148,2.013724397,2.718137324,1.869116409,375.52,85.96,0,107.5906819,12.44897903,9.411442306,85.73026056,57,937,112.8086624,0,0,0.087828527,10.667632,12,-47.3952825,2.645747292,0.461417479,0.015118522,NA,2.4451661,2.4451661,10.667632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"55",794,1.05026455,22,0.103286385,514,1.621451104,45.71170857,0.057571421,0.744677071,0.033848958,31.99860118,0.062254088,4.656933591,-24.43734275,33.37357994,2.046022221,2.841847158,1.80197971,240.88,193.88,0,86.97480359,25.33622224,33.52828651,28.11029484,58,757,320.9388428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"56",859,1.018979834,49,0.198380567,362,1.560344828,51.6246974,0.0600986,1.973216586,0.040269726,25.59741689,0.070711096,3.800515579,-29.01757619,43.51995028,2.051300856,2.765702362,1.837124578,260.96,197.12,0,67.07260267,44.5340558,4.412494604,18.12605227,59,844,332.8446655,6.714628297,0.0028,0.030597186,11.206017,13,-50.46740885,2.309702715,0.973221239,5.36e-10,NA,2.1066139,2.1066139,11.206017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"57",842,1.01937046,13,0.166666667,273,1.525139665,49.1416827,0.058363044,0.223213742,0.017170288,19.32826274,0.070799497,5.372845394,-24.69955115,44.24668557,2.003957523,2.632616639,1.737956294,256.4,63.6,0,69.0406818,4.855887141,14.72519649,49.45959817,60,827,346.6115112,0,0,0.242234444,10.918298,11,-56.28642073,2.419414236,0.970865741,3.22e-08,NA,1.8702656,1.8702656,10.918298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"58",909,1.028280543,54,0.257142857,232,1.536423841,53.73642157,0.059115975,2.308791772,0.042755403,17.38367128,0.074929618,3.310072247,-29.99776635,50.89421154,2.122910873,2.610810265,1.801068089,273.32,166.16,0,77.48333073,19.70761739,13.59857444,44.1771389,61,885,342.7872925,14.14868106,0.0059,0.051187833,12.239023,18,-50.04142844,2.231866728,0.883497637,7.04e-09,NA,2.0662484,2.0556097,12.239023,0.244607996,-0.016158189,0.049255416,0.005779741,-0.179137665,0.525922569,0.124262222,0.225650713,0.886566177,0.844530518,0.195351648,2,1,1042.316
"59",896,0.959314775,43,0.191111111,231,1.509803922,53.85922934,0.060110747,1.673247576,0.038912734,17.25747373,0.074707678,4.654671324,-31.60825955,54.44685771,2.023605431,2.489703406,1.733022395,325.24,183.16,0,149.4253501,24.95296418,20.01710987,104.4552761,62,935,340.2093201,21.34292566,0.0089,0.119663445,12.901765,12,-53.35225942,2.26966975,0.091976776,0.33793273,NA,2.3197222,2.1057644,12.901765,0.301786974,-0.022532442,0.030597263,0.00351456,-0.301181159,0.754213118,0.093295007,0.170467577,0.97624878,0.951397627,0.202459792,2,1,1042.316
"60",848,0.988344988,14,0.084337349,212,1.606060606,47.53773966,0.056058655,0.346358925,0.024739923,14.09488141,0.06648529,2.704173282,-33.61264443,54.64678762,2.134364197,2.654133547,1.924705663,307.4,148.8,0,99.35626788,20.8429047,14.14495595,64.36840723,63,859,328.852478,13.18944844,0.0055,0.04217554,12.062181,15,-52.728752,2.1728368,0.898495452,7.92e-08,NA,1.9894842,1.9735632,12.062181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"61",889,1.125316456,10,0.095238095,229,1.547297297,54.36597453,0.061154077,0.337030442,0.033703044,15.82200614,0.06909173,5.472351238,-47.65557684,55.61026688,2.179281776,2.766153844,1.788475826,195.36,94.28,0,90.53687796,13.77190262,15.47685421,61.28812113,64,791,312.2998657,17.98561151,0.0075,0.078998848,12.585549,20,-53.72000215,2.326391015,0.699596178,4.33e-06,NA,2.2158012,2.1729093,12.585549,0.253859864,-0.016720058,0.084281011,0.009721736,-0.182299433,0.539200306,0.198831286,0.362909133,0.747342685,0.688232563,0.202131677,2,1,1042.316
"62",895,0.997770346,21,0.136363636,341,1.542986425,56.70248175,0.063354728,0.776685543,0.036985026,26.27520408,0.077053384,4.361364784,-32.46706038,45.30621386,2.038584083,2.751844121,1.815837921,287.12,133.16,0,108.2807501,23.77128287,27.26128981,57.24817742,65,898,364.6983337,0.479616307,2e-04,0.077293756,10.034634,14,-50.62500893,2.3799596,0.858547376,1.93e-06,NA,2.0164506,2.0164506,10.034634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"63",849,1,43,0.219387755,340,1.484716157,51.39280037,0.060533334,1.900629908,0.044200696,24.55825289,0.072230156,5.444305251,-28.8558111,47.14160338,1.993423854,2.70672327,1.737785102,266.92,156,0.48,107.0856081,23.16348796,30.7133513,53.20876884,66,850,337.2495422,8.633093525,0.0036,0.021713094,12.365541,10,-47.532505,2.36818507,0.91547374,1.45e-05,NA,2.2741315,2.2741315,12.365541,0.17235546,-0.01439862,0.013641677,0.001747891,-0.199752119,0.454841957,0.011484123,0.019598793,0.98547776,0.998146759,0.125634966,2,1,1042.316
"64",890,1.002252252,6,0.058252427,249,1.527607362,54.68794621,0.061447131,0.126386819,0.02106447,18.58133017,0.074623816,4.513399742,-43.11258316,51.75404138,2.118396654,2.75906949,1.797941895,284.44,93.64,0,131.9750255,14.82102242,25.02936265,92.12464043,67,889,354.5749817,4.79616307,0.002,0.036940366,11.045197,20,-51.3460823,2.436510685,0.97341495,1.25e-15,NA,2.0509713,2.0509713,11.045197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"65",880,1.038961039,1,0.013513514,232,1.496774194,49.84671968,0.056644,0.065272501,0.065272501,15.48092907,0.066728143,7.005481879,-28.73432096,59.33503298,1.987922034,2.514838686,1.661407222,232.88,71.04,0,132.9057809,11.36841469,22.74915192,98.78821429,68,848,330.1644287,6.474820144,0.0027,0.074286944,10.149276,15,-50.035154,2.398132773,0.659966907,0.000233245,NA,2.1674304,2.1674304,10.149276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"66",855,1.045232274,12,0.091603053,452,1.516778523,49.68187794,0.05810746,0.356565939,0.029713828,28.56273905,0.063191901,5.962814227,-36.45915302,39.58226481,1.993596962,2.795491269,1.728846749,219.2,119.04,4.24,119.4303409,18.52726522,42.03358945,58.86948623,69,819,328.02948,0,0,0.202070235,10.718203,15,-50.403534,2.44703438,0.907939392,4.18e-08,NA,1.8316841,1.8316841,10.718203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"67",854,1.032648126,0,0,387,1.535714286,52.44030511,0.06140551,0,NA,25.25984222,0.06527091,4.693572514,-22.97098069,39.02559566,2.008160458,2.540873528,1.733311937,244.52,108.04,0,95.75566528,13.88304579,32.68559123,49.18702826,70,828,349.3902893,4.556354916,0.0019,0.061499655,11.357984,11,-53.21847936,2.363254027,0.889356587,1.35e-05,NA,2.1533349,2.1533349,11.357984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"68",824,0.984468339,0,0,231,1.519736842,46.18222049,0.056046384,0,NA,16.31197543,0.070614612,5.048009276,-23.53690816,50.24870065,2.007047296,2.395884771,1.734203166,292.32,73.04,0,98.37280266,10.57872871,17.57968196,70.21439199,71,838,330.4876404,0,0,0.100262498,10.705318,12,-50.31595008,2.358949917,0.950081701,7.79e-08,NA,2.0092204,1.9489479,10.705318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"69",839,0.962155963,74,0.249158249,170,1.465517241,48.05220377,0.057273187,2.789477669,0.037695644,12.19888805,0.071758165,3.941662293,-25.93057819,52.55230694,1.973503147,2.430577962,1.705669754,310.92,231.24,0,115.1067986,38.77279169,12.92767013,63.40633678,72,873,317.9219666,11.75059952,0.0049,0.074590354,10.542677,14,-49.65382793,2.233635343,0.769006933,3.83e-05,NA,2.1083682,2.0192502,10.542677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"70",767,0.948084054,50,0.230414747,352,1.517241379,45.12845464,0.05883762,0.913786432,0.018275729,23.92355864,0.067964655,4.944105085,-24.94467133,44.05206559,2.033220851,2.979891366,1.760386285,267.24,172.2,0,110.7924133,25.08816379,34.19999987,51.50424964,73,810,347.2044678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"71",796,0.884444444,2,0.1,362,1.547008547,48.94760176,0.061491962,0.071412072,0.035706036,24.42999101,0.067486163,3.676508099,-38.29611678,43.61155702,2.017331527,2.162722043,1.809725402,349.08,18,0,20.71813226,1.647347342,4.311612019,14.7591729,74,901,327.136322,17.98561151,0.0075,0.063874881,10.995985,12,-50.51278567,2.141737617,0.840057055,2.77e-05,NA,2.1306024,2.0476384,10.995985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"72",730,0.86492891,2,0.031746032,231,1.509803922,43.1292618,0.059081181,0.02664618,0.01332309,16.77297952,0.072610301,3.439513328,-25.76780152,46.4125469,1.938647577,2.495601611,1.741896462,328.4,59.28,0,15.37328829,1.241255524,2.754326407,11.37770636,75,845,348.2021179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"73",802,0.918671249,24,0.12565445,235,1.535947712,46.9890487,0.058589836,1.025135951,0.042713998,16.12636392,0.068622825,2.706960794,-29.58190823,52.10960314,2.048204691,2.645027237,1.774105339,327,169.24,0,15.94248348,3.541972206,2.758746806,9.641764468,76,874,341.8733215,11.99040767,0.005,0.036202136,11.437509,15,-48.84341147,2.160242747,0.883174414,1.99e-07,NA,1.9803632,1.9803632,11.437509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"74",814,0.927107062,14,0.083333333,117,1.426829268,51.61427165,0.063408196,1.011358466,0.07223989,9.491417976,0.081123231,4.543071957,-32.42635027,52.28980097,2.00214835,2.573581979,1.677148965,307.96,154.16,0,23.9208876,2.992022101,1.748367947,19.18049755,77,879,355.6437378,8.633093525,0.0036,0.03689563,11.419474,10,-50.1256497,2.14157513,0.838327103,0.000200276,NA,1.9830786,1.9830786,11.419474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"75",808,0.841666667,39,0.151750973,475,1.489028213,59.1178885,0.073165704,1.02827597,0.026366051,40.39739601,0.085047149,4.65947252,-26.09225181,38.45051093,1.890931778,2.489069591,1.67360214,387.12,212.36,0,22.35094006,5.902119146,7.264060921,9.184759993,78,961,353.6522522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"76",622,0.502423263,15,0.140186916,544,1.346534653,76.07980166,0.122314794,0.259203773,0.017280252,73.55318154,0.135208054,18.43927295,-22.38968972,59.77713855,1.441402098,2.376353824,1.39477109,757.8,89.52,0.24,97.41853177,1.985687276,60.62313692,34.80970757,79,1239,494.1791382,5.51558753,0.0023,0.097976054,10.587675,16,-49.77054069,2.340301744,0.629638758,0.000243845,NA,2.036063,2.036063,10.587675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"77",642,0.505511811,2,0.015503876,635,1.359743041,85.03714955,0.132456619,0.026841149,0.013420574,84.94010872,0.133763951,20.03516861,-27.79186558,51.00069996,1.433336516,2.249165469,1.370039442,792.72,125.44,0,77.99423219,2.489549348,62.79318467,12.71149817,80,1271,502.2471619,13.66906475,0.0057,0.052231332,10.373637,23,-54.342984,2.149289461,0.926877692,2.1e-13,NA,1.8283012,1.8283012,10.373637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"78",739,0.574203574,0,0,693,1.394366197,96.25491891,0.130250229,0,NA,94.577308,0.136475192,15.9956162,-21.36400132,39.3489566,1.56506,2.340779236,1.491005658,735.52,174.04,3.28,69.58894295,28.83682076,9.7169196,31.03520259,81,1288,472.8676453,11.51079137,0.0048,0.055007484,10.842656,19,-54.43088368,2.203198621,0.960281947,2.4e-13,NA,1.9140012,1.8502651,10.842656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"79",922,0.952479339,43,0.135220126,584,1.707602339,70.91633794,0.076915768,2.51243712,0.05842877,46.54170757,0.079694705,2.785821598,-17.34759401,23.31800652,2.085831785,2.39609517,2.023779107,347.08,275.52,0,91.04281577,5.942973769,72.27044144,12.82940056,82,969,276.2998657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1042.316
"80",771,0.867266592,8,0.103896104,205,1.507352941,42.78568396,0.055493754,0.222714813,0.027839352,14.72096862,0.071809603,6.208931898,-26.98124,50.1677052,1.810396119,2.427182681,1.707942318,326.76,67.68,0,53.17856614,11.40258248,7.687330772,34.08865289,1,890,207.4573212,0,0,0.058007479,11.246687,12,-55.96598083,2.420517275,0.950585243,7.4e-08,NA,2.1199267,2.1199267,11.246687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1040.393
"81",713,0.723123732,9,0.103448276,343,1.429166667,42.85224016,0.060101319,0.452945735,0.050327304,25.46136495,0.074231385,4.639839351,-42.90151353,48.61027944,1.831402926,2.67960061,1.655175433,440.96,78.4,0.44,29.64903049,4.047981264,5.430983459,20.17006577,2,987,334.9404297,6.474820144,0.0027,0.062349933,10.413585,20,-63.36580685,2.32873738,0.957381351,8.77e-14,NA,2.017251,2.017251,10.413585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1040.393
"82",835,0.661648177,22,0.094827586,302,1.451923077,54.09407464,0.064783323,1.082444457,0.049202021,29.49096955,0.097652217,9.328213608,-36.35763118,60.2562938,1.944854351,2.466196198,1.766358067,601.4,212.08,0,93.71632117,8.216554687,18.86561288,66.6341536,3,1263,364.571167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230057171,-0.007688232,0.024822262,0.002272875,0.009199799,0.281349827,0.054297661,0.108119478,0.851212595,0.771989048,0.301643524,9,1,1040.393
"83",957,0.755924171,16,0.089385475,432,1.411764706,68.25620533,0.071323099,1.052275995,0.06576725,43.87539404,0.101563412,8.725563012,-48.51397867,50.50850654,2.011718236,2.555328315,1.767157827,499.68,167.28,2.2,112.9131422,14.91276279,30.69906808,67.30131133,4,1267,422.524292,35.25179856,0.0147,0.014413222,26.901777,12,-74.03906833,2.077901408,0.881393464,6.09e-06,NA,2.16292,2.0334337,26.901777,0.221114876,-0.00652442,0.012377567,0.00111372,0.028294971,0.249156206,0.026756255,0.053639862,0.944932059,0.915167464,0.304840215,9,1,1040.393
"84",990,0.814814815,19,0.071969697,216,1.402597403,62.35086995,0.062980677,1.15003331,0.060528069,18.9741428,0.087843254,10.62144921,-38.94144641,65.913288,1.957061661,2.562831893,1.802070479,437.84,250.32,1.08,34.19951971,11.14036574,2.900067147,20.15908682,5,1216,459.0187073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186335706,-0.003595025,0.01172379,0.001152538,0.073521524,0.150670062,0.018708466,0.035966708,0.829490775,0.897693015,0.303186294,9,1,1040.393
"85",954,0.805063291,25,0.126903553,281,1.463541667,60.0030063,0.062896233,1.284157118,0.051366285,24.24147693,0.086268601,8.815480183,-54.65999905,62.49332206,2.019188931,2.630238277,1.804238336,436.72,175.12,0.08,123.5094409,15.60255696,10.1887812,97.71810274,6,1186,483.7731628,28.53717026,0.0119,0.077403774,18.350361,17,-79.25537965,2.005483488,0.73318974,1.15e-05,NA,2.0761552,1.8944776,18.350361,0.190873718,-0.006262206,0.002450539,0.000244015,0.001787174,0.247544372,0.007021406,0.013353238,0.996972439,0.994214019,0.263882152,9,1,1040.393
"86",1073,0.851587302,17,0.166666667,160,1.355932203,72.06643633,0.067163501,0.833680578,0.049040034,18.98821339,0.118676334,10.15499192,-62.73425899,73.65207818,1.92902671,2.561312299,1.66368016,390.48,86.4,0.04,118.4260772,11.26792963,11.72180049,95.43634708,7,1261,513.0862427,28.29736211,0.0118,0.033968719,18.574854,17,-75.31372782,2.029323565,0.912130518,2.53e-09,NA,2.086076,1.9509355,18.574854,0.175289523,-0.003195662,0.001513028,0.000135184,0.079295465,0.125084372,0.003126545,0.006283629,0.996433776,0.99497821,0.282254168,9,1,1040.393
"87",1031,0.839576547,23,0.092,235,1.432926829,64.81522838,0.062866371,1.348002616,0.058608809,21.41961041,0.091147278,9.423737526,-48.34190807,64.14078632,2.045619779,2.655186074,1.764576647,414.04,229.08,0.32,114.7914374,22.1850186,14.7521487,77.8542701,8,1229,523.7401733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232427411,-0.006748179,0.031786054,0.00339864,0.050081706,0.22827418,0.071334904,0.134027377,0.663436771,0.591908233,0.343434867,9,1,1040.393
"88",1021,0.847302905,34,0.104294479,523,1.398395722,75.2847599,0.073736298,1.608467372,0.047307864,51.80364749,0.099050951,12.66087969,-39.09037778,62.53559805,1.988744798,2.617321224,1.689736963,409.4,298.72,0.6,150.891202,38.72215338,50.19146113,61.97758749,9,1206,542.4209595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243029441,-0.008066234,0.019237152,0.001872927,0.002553748,0.315904314,0.039835802,0.078451803,0.902667524,0.890197753,0.326120368,9,1,1040.393
"89",1077,0.8507109,31,0.105084746,209,1.393333333,72.92784448,0.067713876,1.594872717,0.051447507,22.60504284,0.1081581,9.343083966,-45.26801338,72.00031998,2.054062451,2.673516959,1.741459739,397.44,268.08,0.6,139.9955312,35.57648518,13.57006807,90.84897795,10,1267,566.220459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231007366,-0.007230833,0.009599385,0.001010428,0.028391307,0.258339936,0.026977198,0.051137616,0.962414031,0.927328914,0.32918695,9,1,1040.393
"90",999,0.813517915,30,0.110701107,507,1.38147139,72.39963923,0.072472111,2.094196294,0.069806543,49.09904941,0.096842307,12.87251026,-46.35668544,62.95056087,2.00229646,2.704477585,1.681047061,434.84,248.16,2.4,152.8026092,36.64979067,49.58929176,66.56352677,11,1229,546.5073242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189942737,-0.002848397,0.003319102,0.000318197,0.102804932,0.114961951,0.010631647,0.020657607,0.97564915,0.939339714,0.323255654,9,1,1040.393
"91",1052,0.831620553,28,0.102564103,481,1.398255814,72.2409012,0.068670058,1.837526694,0.065625953,47.56716129,0.098892227,12.90877592,-45.82717223,62.45555937,1.991068472,2.652632876,1.66993905,423.96,252.88,0.6,25.33603698,4.927290098,7.250286131,13.15846075,12,1266,538.8869019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193548156,-0.003338974,0.005482666,0.000502002,0.09055132,0.136047971,0.008970408,0.017730609,0.956747453,0.967146222,0.317882699,9,1,1040.393
